Gene	genotype_S	allele_measured	replicatBiol_genotype	replicat_Techclone	replicat_technique	stade	dom_phenotype	dom_sRNA_prediction	dom_prediction_phyl	Other_allele_inGenot	position_cible	Ct_SCR/actine	Ct_SRK/actine	score_name	score	position_cible_name	Dom_score_based_14	Dom_score_based_15	Dom_score_based_16	Dom_score_based_17	Dom_score_based_18	Dom_score_based_19	Dom_score_based_20	Dom_score_based_21	Dom_score_based_22	name_actine	Ct_actin
SCR	S2S10	SCR02	100-2	76	2	C	NA	Rec	NA	SCR10	exon	9.79E-04	NA	S2S10_S2	22	S2S10_S2_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	76C	17.6333333333333
SCR	S2S10	SCR02	100-2	76	1	C	NA	Rec	NA	SCR10	exon	8.46E-04	NA	S2S10_S2	22	S2S10_S2_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	76C	17.6333333333333
SCR	S2S10	SCR02	100-2	76	3	C	NA	Rec	NA	SCR10	exon	8.17E-04	NA	S2S10_S2	22	S2S10_S2_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	76C	17.6333333333333
SCR	S2S10	SCR10	100-2	76	3	B	NA	Dom	NA	SCR02	intron	4.42E-05	NA	S2S10_S10	15.5	S2S10_S10_15.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	76B	16.6733333333333
SCR	S2S10	SCR10	100-2	76	1	A	NA	Dom	NA	SCR02	intron	3.31E-05	NA	S2S10_S10	15.5	S2S10_S10_15.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	76A	17.3066666666667
SCR	S2S10	SCR10	100-2	76	1	B	NA	Dom	NA	SCR02	intron	2.78E-07	NA	S2S10_S10	15.5	S2S10_S10_15.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	76B	16.6733333333333
SCR	S2S10	SCR02	100-2	76	1	A	NA	Rec	NA	SCR10	exon	1.47E-07	NA	S2S10_S2	22	S2S10_S2_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	76A	17.3066666666667
SCR	S2S10	SCR02	100-2	76	2	A	NA	Rec	NA	SCR10	exon	1.47E-07	NA	S2S10_S2	22	S2S10_S2_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	76A	17.3066666666667
SCR	S2S10	SCR02	100-2	76	3	A	NA	Rec	NA	SCR10	exon	1.47E-07	NA	S2S10_S2	22	S2S10_S2_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	76A	17.3066666666667
SCR	S2S10	SCR10	100-2	76	2	A	NA	Dom	NA	SCR02	intron	1.47E-07	NA	S2S10_S10	15.5	S2S10_S10_15.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	76A	17.3066666666667
SCR	S2S10	SCR10	100-2	76	3	A	NA	Dom	NA	SCR02	intron	1.47E-07	NA	S2S10_S10	15.5	S2S10_S10_15.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	76A	17.3066666666667
SCR	S2S10	SCR02	100-2	76	1	B	NA	Rec	NA	SCR10	exon	9.51E-08	NA	S2S10_S2	22	S2S10_S2_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	76B	16.6733333333333
SCR	S2S10	SCR02	100-2	76	2	B	NA	Rec	NA	SCR10	exon	9.51E-08	NA	S2S10_S2	22	S2S10_S2_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	76B	16.6733333333333
SCR	S2S10	SCR02	100-2	76	3	B	NA	Rec	NA	SCR10	exon	9.51E-08	NA	S2S10_S2	22	S2S10_S2_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	76B	16.6733333333333
SCR	S2S10	SCR10	100-2	76	2	B	NA	Dom	NA	SCR02	intron	9.51E-08	NA	S2S10_S10	15.5	S2S10_S10_15.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	76B	16.6733333333333
SCR	S4S20	SCR20	63-2	77	3	C	Dom	Rec	NA	SCR04	exon	8.66E-02	NA	S4S20_S20	20	S4S20_S20_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	77C	17.68
SCR	S4S20	SCR20	63-2	77	1	C	Dom	Rec	NA	SCR04	exon	2.96E-02	NA	S4S20_S20	20	S4S20_S20_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	77C	17.68
SCR	S4S20	SCR20	63-2	77	2	C	Dom	Rec	NA	SCR04	exon	3.99E-03	NA	S4S20_S20	20	S4S20_S20_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	77C	17.68
SCR	S4S20	SCR20	63-2	77	3	D	Dom	Rec	NA	SCR04	exon	2.84E-03	NA	S4S20_S20	20	S4S20_S20_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	77D	18.215
SCR	S4S20	SCR20	63-2	77	3	B	Dom	Rec	NA	SCR04	exon	2.61E-03	NA	S4S20_S20	20	S4S20_S20_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	77B	17.98
SCR	S4S20	SCR20	63-2	77	2	D	Dom	Rec	NA	SCR04	exon	2.12E-03	NA	S4S20_S20	20	S4S20_S20_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	77D	18.215
SCR	S4S20	SCR20	63-2	77	2	B	Dom	Rec	NA	SCR04	exon	1.59E-03	NA	S4S20_S20	20	S4S20_S20_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	77B	17.98
SCR	S4S20	SCR20	63-2	77	2	A	Dom	Rec	NA	SCR04	exon	1.56E-03	NA	S4S20_S20	20	S4S20_S20_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	77A	19.21
SCR	S4S20	SCR20	63-2	77	1	D	Dom	Rec	NA	SCR04	exon	9.66E-04	NA	S4S20_S20	20	S4S20_S20_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	77D	18.215
SCR	S4S20	SCR20	63-2	77	1	B	Dom	Rec	NA	SCR04	exon	9.24E-04	NA	S4S20_S20	20	S4S20_S20_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	77B	17.98
SCR	S4S20	SCR20	63-2	77	3	A	Dom	Rec	NA	SCR04	exon	6.67E-04	NA	S4S20_S20	20	S4S20_S20_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	77A	19.21
SCR	S4S20	SCR04	63-2	77	2	D	Rec	Rec	NA	SCR20	intron	3.37E-04	NA	S4S20_S4	20	S4S20_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	77D	18.215
SCR	S4S20	SCR04	63-2	77	3	C	Rec	Rec	NA	SCR20	intron	2.98E-04	NA	S4S20_S4	20	S4S20_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	77C	17.68
SCR	S4S20	SCR04	63-2	77	3	D	Rec	Rec	NA	SCR20	intron	2.69E-04	NA	S4S20_S4	20	S4S20_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	77D	18.215
SCR	S4S20	SCR04	63-2	77	2	C	Rec	Rec	NA	SCR20	intron	2.14E-04	NA	S4S20_S4	20	S4S20_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	77C	17.68
SCR	S4S20	SCR04	63-2	77	1	C	Rec	Rec	NA	SCR20	intron	1.89E-04	NA	S4S20_S4	20	S4S20_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	77C	17.68
SCR	S4S20	SCR20	63-2	77	1	A	Dom	Rec	NA	SCR04	exon	1.76E-04	NA	S4S20_S20	20	S4S20_S20_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	77A	19.21
SCR	S4S20	SCR04	63-2	77	1	D	Rec	Rec	NA	SCR20	intron	1.56E-04	NA	S4S20_S4	20	S4S20_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	77D	18.215
SCR	S4S20	SCR04	63-2	77	1	A	Rec	Rec	NA	SCR20	intron	1.41E-04	NA	S4S20_S4	20	S4S20_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	77A	19.21
SCR	S4S20	SCR04	63-2	77	1	B	Rec	Rec	NA	SCR20	intron	1.47E-05	NA	S4S20_S4	20	S4S20_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	77B	17.98
SCR	S4S20	SCR04	63-2	77	3	A	Rec	Rec	NA	SCR20	intron	2.81E-06	NA	S4S20_S4	20	S4S20_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	77A	19.21
SCR	S4S20	SCR04	63-2	77	3	B	Rec	Rec	NA	SCR20	intron	9.74E-07	NA	S4S20_S4	20	S4S20_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	77B	17.98
SCR	S4S20	SCR04	63-2	77	2	A	Rec	Rec	NA	SCR20	intron	5.52E-07	NA	S4S20_S4	20	S4S20_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	77A	19.21
SCR	S4S20	SCR04	63-2	77	2	B	Rec	Rec	NA	SCR20	intron	2.35E-07	NA	S4S20_S4	20	S4S20_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	77B	17.98
SCR	S2S13	SCR02	86-5	78	2	A	NA	Rec	NA	SCR13	intron	4.85E-01	NA	S2S13_S2	20	S2S13_S2_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	78A	17.0166666666667
SCR	S2S13	SCR13	86-5	78	3	C	NA	Dom	NA	SCR02	interg	9.58E-02	NA	S2S13_S13	14	S2S13_S13_14	Rec	Dom	Dom	Dom	Dom	Dom	Dom	Dom	Dom	78C	17.6666666666667
SCR	S2S13	SCR13	86-5	78	2	C	NA	Dom	NA	SCR02	interg	3.30E-02	NA	S2S13_S13	14	S2S13_S13_14	Rec	Dom	Dom	Dom	Dom	Dom	Dom	Dom	Dom	78C	17.6666666666667
SCR	S2S13	SCR13	86-5	78	3	B	NA	Dom	NA	SCR02	interg	5.91E-03	NA	S2S13_S13	14	S2S13_S13_14	Rec	Dom	Dom	Dom	Dom	Dom	Dom	Dom	Dom	78B	16.3066666666667
SCR	S2S13	SCR13	86-5	78	2	B	NA	Dom	NA	SCR02	interg	5.32E-03	NA	S2S13_S13	14	S2S13_S13_14	Rec	Dom	Dom	Dom	Dom	Dom	Dom	Dom	Dom	78B	16.3066666666667
SCR	S2S13	SCR13	86-5	78	1	C	NA	Dom	NA	SCR02	interg	4.18E-04	NA	S2S13_S13	14	S2S13_S13_14	Rec	Dom	Dom	Dom	Dom	Dom	Dom	Dom	Dom	78C	17.6666666666667
SCR	S2S13	SCR13	86-5	78	1	B	NA	Dom	NA	SCR02	interg	3.62E-04	NA	S2S13_S13	14	S2S13_S13_14	Rec	Dom	Dom	Dom	Dom	Dom	Dom	Dom	Dom	78B	16.3066666666667
SCR	S2S13	SCR02	86-5	78	2	C	NA	Rec	NA	SCR13	intron	1.10E-04	NA	S2S13_S2	20	S2S13_S2_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	78C	17.6666666666667
SCR	S2S13	SCR02	86-5	78	3	C	NA	Rec	NA	SCR13	intron	9.62E-05	NA	S2S13_S2	20	S2S13_S2_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	78C	17.6666666666667
SCR	S2S13	SCR02	86-5	78	1	C	NA	Rec	NA	SCR13	intron	7.87E-05	NA	S2S13_S2	20	S2S13_S2_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	78C	17.6666666666667
SCR	S2S13	SCR02	86-5	78	2	D	NA	Rec	NA	SCR13	intron	7.45E-05	NA	S2S13_S2	20	S2S13_S2_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	78D	18.4266666666667
SCR	S2S13	SCR13	86-5	78	2	A	NA	Dom	NA	SCR02	interg	6.48E-05	NA	S2S13_S13	14	S2S13_S13_14	Rec	Dom	Dom	Dom	Dom	Dom	Dom	Dom	Dom	78A	17.0166666666667
SCR	S2S13	SCR02	86-5	78	1	D	NA	Rec	NA	SCR13	intron	5.76E-05	NA	S2S13_S2	20	S2S13_S2_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	78D	18.4266666666667
SCR	S2S13	SCR13	86-5	78	2	D	NA	Dom	NA	SCR02	interg	4.98E-05	NA	S2S13_S13	14	S2S13_S13_14	Rec	Dom	Dom	Dom	Dom	Dom	Dom	Dom	Dom	78D	18.4266666666667
SCR	S2S13	SCR02	86-5	78	3	D	NA	Rec	NA	SCR13	intron	3.99E-05	NA	S2S13_S2	20	S2S13_S2_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	78D	18.4266666666667
SCR	S2S13	SCR13	86-5	78	3	D	NA	Dom	NA	SCR02	interg	9.77E-06	NA	S2S13_S13	14	S2S13_S13_14	Rec	Dom	Dom	Dom	Dom	Dom	Dom	Dom	Dom	78D	18.4266666666667
SCR	S2S13	SCR13	86-5	78	1	D	NA	Dom	NA	SCR02	interg	5.85E-06	NA	S2S13_S13	14	S2S13_S13_14	Rec	Dom	Dom	Dom	Dom	Dom	Dom	Dom	Dom	78D	18.4266666666667
SCR	S2S13	SCR13	86-5	78	1	A	NA	Dom	NA	SCR02	interg	7.78E-07	NA	S2S13_S13	14	S2S13_S13_14	Rec	Dom	Dom	Dom	Dom	Dom	Dom	Dom	Dom	78A	17.0166666666667
SCR	S2S13	SCR13	86-5	78	3	A	NA	Dom	NA	SCR02	interg	2.06E-07	NA	S2S13_S13	14	S2S13_S13_14	Rec	Dom	Dom	Dom	Dom	Dom	Dom	Dom	Dom	78A	17.0166666666667
SCR	S2S13	SCR02	86-5	78	3	A	NA	Rec	NA	SCR13	intron	1.21E-07	NA	S2S13_S2	20	S2S13_S2_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	78A	17.0166666666667
SCR	S2S13	SCR02	86-5	78	1	B	NA	Rec	NA	SCR13	intron	7.37E-08	NA	S2S13_S2	20	S2S13_S2_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	78B	16.3066666666667
SCR	S2S13	SCR02	86-5	78	2	B	NA	Rec	NA	SCR13	intron	7.37E-08	NA	S2S13_S2	20	S2S13_S2_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	78B	16.3066666666667
SCR	S2S13	SCR02	86-5	78	3	B	NA	Rec	NA	SCR13	intron	7.37E-08	NA	S2S13_S2	20	S2S13_S2_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	78B	16.3066666666667
SCR	S3S3	SCR03	80-5	79	1	D	Dom	Dom	NA	Hom	exon	1.26E-02	NA	S3S3_S3	16.5	S3S3_S3_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	79D	23.83
SCR	S3S3	SCR03	80-5	79	3	D	Dom	Dom	NA	Hom	exon	6.39E-03	NA	S3S3_S3	16.5	S3S3_S3_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	79D	23.83
SCR	S3S3	SCR03	80-5	79	2	D	Dom	Dom	NA	Hom	exon	3.72E-03	NA	S3S3_S3	16.5	S3S3_S3_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	79D	23.83
SCR	S3S3	SCR03	80-5	79	1	C	Dom	Dom	NA	Hom	exon	1.56E-03	NA	S3S3_S3	16.5	S3S3_S3_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	79C	19.83
SCR	S3S3	SCR03	80-5	79	2	C	Dom	Dom	NA	Hom	exon	8.56E-04	NA	S3S3_S3	16.5	S3S3_S3_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	79C	19.83
SCR	S3S3	SCR03	80-5	79	3	C	Dom	Dom	NA	Hom	exon	5.97E-04	NA	S3S3_S3	16.5	S3S3_S3_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	79C	19.83
SCR	S3S3	SCR03	80-5	79	1	B	Dom	Dom	NA	Hom	exon	6.28E-05	NA	S3S3_S3	16.5	S3S3_S3_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	79B	18.68
SCR	S3S3	SCR03	80-5	79	1	A	Dom	Dom	NA	Hom	exon	5.35E-05	NA	S3S3_S3	16.5	S3S3_S3_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	79A	22.88
SCR	S3S3	SCR03	80-5	79	3	B	Dom	Dom	NA	Hom	exon	4.86E-05	NA	S3S3_S3	16.5	S3S3_S3_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	79B	18.68
SCR	S3S3	SCR03	80-5	79	2	B	Dom	Dom	NA	Hom	exon	3.78E-05	NA	S3S3_S3	16.5	S3S3_S3_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	79B	18.68
SCR	S3S3	SCR03	80-5	79	2	A	Dom	Dom	NA	Hom	exon	7.02E-06	NA	S3S3_S3	16.5	S3S3_S3_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	79A	22.88
SCR	S3S3	SCR03	80-5	79	3	A	Dom	Dom	NA	Hom	exon	5.08E-07	NA	S3S3_S3	16.5	S3S3_S3_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	79A	22.88
SCR	S4S10	SCR04	I9-86xNiv64-4	80	2	C	Dom	Dom	NA	SCR10	exon	8.35E-01	NA	S4S10_S4	17	S4S10_S4_17	Rec	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	80C	18.66
SCR	S4S10	SCR04	I9-86xNiv64-4	80	3	C	Dom	Dom	NA	SCR10	exon	6.69E-01	NA	S4S10_S4	17	S4S10_S4_17	Rec	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	80C	18.66
SCR	S4S10	SCR04	I9-86xNiv64-4	80	1	C	Dom	Dom	NA	SCR10	exon	3.71E-01	NA	S4S10_S4	17	S4S10_S4_17	Rec	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	80C	18.66
SCR	S4S10	SCR04	I9-86xNiv64-4	80	3	D	Dom	Dom	NA	SCR10	exon	1.78E-01	NA	S4S10_S4	17	S4S10_S4_17	Rec	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	80D	18.765
SCR	S4S10	SCR04	I9-86xNiv64-4	80	2	B	Dom	Dom	NA	SCR10	exon	1.75E-01	NA	S4S10_S4	17	S4S10_S4_17	Rec	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	80B	19.045
SCR	S4S10	SCR04	I9-86xNiv64-4	80	3	B	Dom	Dom	NA	SCR10	exon	1.68E-01	NA	S4S10_S4	17	S4S10_S4_17	Rec	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	80B	19.045
SCR	S4S10	SCR04	I9-86xNiv64-4	80	1	B	Dom	Dom	NA	SCR10	exon	1.25E-01	NA	S4S10_S4	17	S4S10_S4_17	Rec	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	80B	19.045
SCR	S4S10	SCR04	I9-86xNiv64-4	80	2	D	Dom	Dom	NA	SCR10	exon	1.18E-01	NA	S4S10_S4	17	S4S10_S4_17	Rec	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	80D	18.765
SCR	S4S10	SCR04	I9-86xNiv64-4	80	1	D	Dom	Dom	NA	SCR10	exon	9.77E-02	NA	S4S10_S4	17	S4S10_S4_17	Rec	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	80D	18.765
SCR	S4S10	SCR10	I9-86xNiv64-4	80	3	D	Rec	Rec	NA	SCR04	intron	1.45E-03	NA	S4S10_S10	19	S4S10_S10_19	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	Dom	80D	18.765
SCR	S4S10	SCR10	I9-86xNiv64-4	80	1	D	Rec	Rec	NA	SCR04	intron	7.68E-04	NA	S4S10_S10	19	S4S10_S10_19	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	Dom	80D	18.765
SCR	S4S10	SCR10	I9-86xNiv64-4	80	2	D	Rec	Rec	NA	SCR04	intron	5.82E-04	NA	S4S10_S10	19	S4S10_S10_19	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	Dom	80D	18.765
SCR	S4S10	SCR10	I9-86xNiv64-4	80	3	C	Rec	Rec	NA	SCR04	intron	5.54E-04	NA	S4S10_S10	19	S4S10_S10_19	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	Dom	80C	18.66
SCR	S4S10	SCR10	I9-86xNiv64-4	80	1	C	Rec	Rec	NA	SCR04	intron	3.44E-04	NA	S4S10_S10	19	S4S10_S10_19	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	Dom	80C	18.66
SCR	S4S10	SCR10	I9-86xNiv64-4	80	3	B	Rec	Rec	NA	SCR04	intron	2.87E-04	NA	S4S10_S10	19	S4S10_S10_19	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	Dom	80B	19.045
SCR	S4S10	SCR10	I9-86xNiv64-4	80	2	C	Rec	Rec	NA	SCR04	intron	2.68E-04	NA	S4S10_S10	19	S4S10_S10_19	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	Dom	80C	18.66
SCR	S4S10	SCR10	I9-86xNiv64-4	80	1	B	Rec	Rec	NA	SCR04	intron	1.89E-04	NA	S4S10_S10	19	S4S10_S10_19	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	Dom	80B	19.045
SCR	S4S10	SCR04	I9-86xNiv64-4	80	1	A	Dom	Dom	NA	SCR10	exon	1.27E-04	NA	S4S10_S4	17	S4S10_S4_17	Rec	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	80A	18.1
SCR	S4S10	SCR10	I9-86xNiv64-4	80	2	B	Rec	Rec	NA	SCR04	intron	1.12E-04	NA	S4S10_S10	19	S4S10_S10_19	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	Dom	80B	19.045
SCR	S4S10	SCR04	I9-86xNiv64-4	80	2	A	Dom	Dom	NA	SCR10	exon	1.35E-05	NA	S4S10_S4	17	S4S10_S4_17	Rec	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	80A	18.1
SCR	S4S10	SCR10	I9-86xNiv64-4	80	1	A	Rec	Rec	NA	SCR04	intron	1.30E-05	NA	S4S10_S10	19	S4S10_S10_19	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	Dom	80A	18.1
SCR	S4S10	SCR04	I9-86xNiv64-4	80	3	A	Dom	Dom	NA	SCR10	exon	8.90E-07	NA	S4S10_S4	17	S4S10_S4_17	Rec	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	80A	18.1
SCR	S4S10	SCR10	I9-86xNiv64-4	80	2	A	Rec	Rec	NA	SCR04	intron	3.87E-07	NA	S4S10_S10	19	S4S10_S10_19	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	Dom	80A	18.1
SCR	S4S10	SCR10	I9-86xNiv64-4	80	3	A	Rec	Rec	NA	SCR04	intron	3.87E-07	NA	S4S10_S10	19	S4S10_S10_19	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	Dom	80A	18.1
SCR	S4S12	SCR12	392-5	81	1	C	Dom	Dom	NA	SCR04	prom	3.25E-01	NA	S4S12_S12	16	S4S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	81C	17.845
SCR	S4S12	SCR12	392-5	81	2	C	Dom	Dom	NA	SCR04	prom	1.75E-01	NA	S4S12_S12	16	S4S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	81C	17.845
SCR	S4S12	SCR12	392-5	81	3	C	Dom	Dom	NA	SCR04	prom	1.47E-01	NA	S4S12_S12	16	S4S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	81C	17.845
SCR	S4S12	SCR12	392-5	81	3	B	Dom	Dom	NA	SCR04	prom	4.16E-02	NA	S4S12_S12	16	S4S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	81B	16.915
SCR	S4S12	SCR12	392-5	81	2	B	Dom	Dom	NA	SCR04	prom	3.15E-02	NA	S4S12_S12	16	S4S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	81B	16.915
SCR	S4S12	SCR12	392-5	81	1	B	Dom	Dom	NA	SCR04	prom	2.58E-02	NA	S4S12_S12	16	S4S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	81B	16.915
SCR	S4S12	SCR12	392-5	81	3	D	Dom	Dom	NA	SCR04	prom	2.53E-02	NA	S4S12_S12	16	S4S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	81D	18.46
SCR	S4S12	SCR12	392-5	81	2	D	Dom	Dom	NA	SCR04	prom	2.06E-02	NA	S4S12_S12	16	S4S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	81D	18.46
SCR	S4S12	SCR12	392-5	81	1	D	Dom	Dom	NA	SCR04	prom	1.59E-02	NA	S4S12_S12	16	S4S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	81D	18.46
SCR	S4S12	SCR12	392-5	81	1	A	Dom	Dom	NA	SCR04	prom	1.30E-02	NA	S4S12_S12	16	S4S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	81A	21.745
SCR	S4S12	SCR04	392-5	81	2	B	Rec	Rec	NA	SCR12	intron	2.57E-03	NA	S4S12_S4	20	S4S12_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	81B	16.915
SCR	S4S12	SCR04	392-5	81	3	B	Rec	Rec	NA	SCR12	intron	2.46E-03	NA	S4S12_S4	20	S4S12_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	81B	16.915
SCR	S4S12	SCR04	392-5	81	1	B	Rec	Rec	NA	SCR12	intron	2.03E-03	NA	S4S12_S4	20	S4S12_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	81B	16.915
SCR	S4S12	SCR04	392-5	81	3	C	Rec	Rec	NA	SCR12	intron	1.99E-03	NA	S4S12_S4	20	S4S12_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	81C	17.845
SCR	S4S12	SCR04	392-5	81	2	C	Rec	Rec	NA	SCR12	intron	1.87E-03	NA	S4S12_S4	20	S4S12_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	81C	17.845
SCR	S4S12	SCR12	392-5	81	2	A	Dom	Dom	NA	SCR04	prom	1.83E-03	NA	S4S12_S12	16	S4S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	81A	21.745
SCR	S4S12	SCR04	392-5	81	1	C	Rec	Rec	NA	SCR12	intron	1.68E-03	NA	S4S12_S4	20	S4S12_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	81C	17.845
